customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,segment
17480,5619,1,370.41,2,2,2,222,6,Need Attention
17482,5662,2,775.64,2,3,4,234,9,Need Attention
17483,5589,1,113.94,3,2,1,321,6,Promising
17484,5751,2,148.97,1,3,1,131,5,Lost
17487,5903,1,160.55,1,2,1,121,4,Lost
17488,5816,1,336.5,1,2,2,122,5,Lost
17490,5563,2,658.18,4,3,3,433,10,Potential Loyalists
17491,5542,8,1520.36,5,5,4,554,14,Champions
17492,5653,2,493.85,2,3,3,233,8,Need Attention
17493,5560,1,100.91,4,2,1,421,7,Potential Loyalists
17494,5676,1,54.7,2,2,1,221,5,About to Sleep
17495,5565,1,309.16,4,2,2,422,8,Potential Loyalists
17496,5738,3,1061.89,1,4,4,144,9,Loyal Customers
17497,5565,2,102.45,4,3,1,431,8,Potential Loyalists
17499,5736,1,432.21,1,2,3,123,6,Lost
17504,5555,9,3984.52,4,5,5,455,14,Champions
17505,5725,3,1188.84,1,4,4,144,9,Loyal Customers
17508,5556,7,3220.8,4,5,5,455,14,Champions
17510,5595,1,185.92,3,2,1,321,6,Promising
17511,5542,25,4729.56,5,5,5,555,15,Champions
17512,5627,6,1407.15,2,5,4,254,11,Loyal Customers
17513,5583,2,360.0,3,3,2,332,8,Promising
17514,5844,1,313.35,1,2,2,122,5,Lost
17515,5569,5,963.49,4,4,4,444,12,Champions
17516,5553,1,182.62,5,2,1,521,8,Potential Loyalists
17518,5600,2,319.34,3,3,2,332,8,Promising
17519,5543,10,2413.42,5,5,5,555,15,Champions
17521,5569,2,554.85,4,3,3,433,10,Potential Loyalists
17524,5613,2,394.14,2,3,2,232,7,Need Attention
17525,5572,2,413.4,4,3,3,433,10,Potential Loyalists
17526,5540,9,1015.76,5,5,4,554,14,Champions
17529,5785,2,1240.25,1,3,4,134,8,At Risk
17530,5539,3,705.05,5,4,3,543,12,Loyal Customers
17531,5702,2,872.44,2,3,4,234,9,Need Attention
17532,5560,1,65.34,4,2,1,421,7,Potential Loyalists
17533,5609,1,34.8,3,2,1,321,6,Promising
17534,5626,4,1445.47,2,4,4,244,10,Loyal Customers
17536,5595,2,168.33,3,3,1,331,7,Promising
17539,5792,4,1176.84,1,4,4,144,9,Loyal Customers
17540,5558,4,850.3,4,4,4,444,12,Champions
17541,5684,1,119.86,2,2,1,221,5,About to Sleep
17542,5816,2,170.1,1,3,1,131,5,Lost
17543,5724,1,120.05,1,2,1,121,4,Lost
17544,5565,3,944.82,4,4,4,444,12,Champions
17545,5565,3,485.64,4,4,3,443,11,Loyal Customers
17547,5550,2,588.05,5,3,3,533,11,Potential Loyalists
17548,5553,3,568.56,5,4,3,543,12,Loyal Customers
17550,5572,6,2210.2,4,5,5,455,14,Champions
17552,5547,9,1915.84,5,5,5,555,15,Champions
17555,5600,3,565.43,3,4,3,343,10,Loyal Customers
17556,5554,1,142.77,5,2,1,521,8,Potential Loyalists
17557,5907,1,34.0,1,2,1,121,4,Lost
17558,5568,1,259.17,4,2,2,422,8,Potential Loyalists
17559,5687,1,117.22,2,2,1,221,5,About to Sleep
17560,5570,4,235.5,4,4,2,442,10,Promising
17561,5565,3,537.9,4,4,3,443,11,Loyal Customers
17563,5753,2,392.38,1,3,2,132,6,Lost
17565,5761,1,131.83,1,2,1,121,4,Lost
17567,5547,2,1024.55,5,3,4,534,12,Potential Loyalists
17568,5808,1,374.45,1,2,2,122,5,Lost
17571,5717,1,205.24,1,2,2,122,5,Lost
17572,5548,7,496.26,5,5,3,553,13,Loyal Customers
17575,5842,1,107.8,1,2,1,121,4,Lost
17576,5540,23,4962.97,5,5,5,555,15,Champions
17577,5820,2,348.75,1,3,2,132,6,Lost
17578,5649,6,840.37,2,5,4,254,11,Loyal Customers
17579,5753,1,304.38,1,2,2,122,5,Lost
17580,5551,2,325.3,5,3,2,532,10,Potential Loyalists
17581,5547,20,7166.14,5,5,5,555,15,Champions
17582,5621,4,782.58,2,4,4,244,10,Loyal Customers
17583,5735,1,135.95,1,2,1,121,4,Lost
17584,5642,4,1388.8,2,4,4,244,10,Loyal Customers
17585,5620,3,854.91,2,4,4,244,10,Loyal Customers
17586,5794,1,167.4,1,2,1,121,4,Lost
17587,5803,1,176.71,1,2,1,121,4,Lost
17588,5571,4,750.03,4,4,4,444,12,Champions
17589,5560,14,10756.15,4,5,5,455,14,Champions
17591,5542,2,519.95,5,3,3,533,11,Potential Loyalists
17592,5913,1,148.3,1,2,1,121,4,Lost
17593,5584,6,3796.76,3,5,5,355,13,Loyal Customers
17594,5623,2,1504.7,2,3,4,234,9,Need Attention
17596,5543,7,1388.11,5,5,4,554,14,Champions
17597,5593,4,1263.2,3,4,4,344,11,Loyal Customers
17598,5556,1,95.58,4,2,1,421,7,Potential Loyalists
17599,5652,1,52.05,2,2,1,221,5,About to Sleep
17601,5555,1,297.07,4,2,2,422,8,Potential Loyalists
17602,5647,8,2004.78,2,5,5,255,12,Loyal Customers
17603,5792,3,1132.06,1,4,4,144,9,Loyal Customers
17604,5597,4,617.9,3,4,3,343,10,Loyal Customers
17605,5765,1,92.75,1,2,1,121,4,Lost
17606,5912,1,87.3,1,2,1,121,4,Lost
17607,5551,1,333.81,5,2,2,522,9,Potential Loyalists
17608,5624,2,296.07,2,3,2,232,7,Need Attention
17609,5577,6,660.02,3,5,3,353,11,Loyal Customers
17610,5715,5,1511.94,2,4,4,244,10,Loyal Customers
17611,5596,13,4257.41,3,5,5,355,13,Loyal Customers
17612,5553,12,3332.49,5,5,5,555,15,Champions
17615,5562,3,332.5,4,4,2,442,10,Promising
17617,5733,1,385.19,1,2,2,122,5,Lost
17618,5558,8,3003.94,4,5,5,455,14,Champions
17621,5592,2,655.72,3,3,3,333,9,Need Attention
17622,5772,2,848.31,1,3,4,134,8,At Risk
17623,5584,6,1838.72,3,5,5,355,13,Loyal Customers
17624,5612,2,725.15,2,3,3,233,8,Need Attention
17625,5621,4,3856.5,2,4,5,245,11,Loyal Customers
17626,5777,1,254.0,1,2,2,122,5,Lost
17627,5653,1,67.3,2,2,1,221,5,About to Sleep
17629,5563,2,582.0,4,3,3,433,10,Potential Loyalists
17631,5549,4,470.16,5,4,3,543,12,Loyal Customers
17633,5555,2,455.05,4,3,3,433,10,Potential Loyalists
17635,5599,3,1103.1,3,4,4,344,11,Loyal Customers
17639,5562,5,452.43,4,4,3,443,11,Loyal Customers
17640,5554,5,965.66,5,4,4,544,13,Champions
17642,5604,3,1078.12,3,4,4,344,11,Loyal Customers
17643,5548,2,439.7,5,3,3,533,11,Potential Loyalists
17644,5569,9,2965.62,4,5,5,455,14,Champions
17646,5540,10,2630.95,5,5,5,555,15,Champions
17647,5844,2,47.7,1,3,1,131,5,Lost
17648,5560,1,418.87,4,2,3,423,9,Potential Loyalists
17649,5644,2,710.4,2,3,3,233,8,Need Attention
17651,5673,6,1531.02,2,5,4,254,11,Loyal Customers
17655,5541,3,379.64,5,4,2,542,11,Promising
17657,5605,1,126.0,3,2,1,321,6,Promising
17659,5547,3,835.33,5,4,4,544,13,Champions
17660,5912,1,152.97,1,2,1,121,4,Lost
17662,5836,2,199.92,1,3,2,132,6,Lost
17663,5592,9,2725.61,3,5,5,355,13,Loyal Customers
17664,5649,2,535.19,2,3,3,233,8,Need Attention
17665,5668,1,260.7,2,2,2,222,6,Need Attention
17666,5652,3,371.04,2,4,2,242,8,Need Attention
17667,5610,4,1816.19,3,4,5,345,12,Loyal Customers
17669,5637,3,1249.13,2,4,4,244,10,Loyal Customers
17671,5540,2,816.71,5,3,4,534,12,Potential Loyalists
17672,5592,4,2237.29,3,4,5,345,12,Loyal Customers
17673,5550,6,1992.71,5,5,5,555,15,Champions
17674,5543,1,96.18,5,2,1,521,8,Potential Loyalists
17675,5542,36,7667.59,5,5,5,555,15,Champions
17676,5541,5,1358.0,5,4,4,544,13,Champions
17677,5543,23,4815.54,5,5,5,555,15,Champions
17678,5778,1,301.65,1,2,2,122,5,Lost
17679,5696,5,901.86,2,4,4,244,10,Loyal Customers
17680,5558,2,173.25,4,3,1,431,8,Potential Loyalists
17681,5772,2,183.2,1,3,1,131,5,Lost
17682,5543,6,1982.45,5,5,5,555,15,Champions
17683,5560,3,598.39,4,4,3,443,11,Loyal Customers
17685,5547,6,1149.76,5,5,4,554,14,Champions
17686,5598,2,2557.35,3,3,5,335,11,Need Attention
17687,5595,1,432.68,3,2,3,323,8,Need Attention
17688,5568,1,304.2,4,2,2,422,8,Potential Loyalists
17689,5563,2,317.08,4,3,2,432,9,Potential Loyalists
17690,5541,8,2175.8,5,5,5,555,15,Champions
17691,5543,3,489.65,5,4,3,543,12,Loyal Customers
17692,5571,8,2147.74,4,5,5,455,14,Champions
17694,5686,2,724.77,2,3,3,233,8,Need Attention
17695,5569,3,274.5,4,4,2,442,10,Promising
17696,5557,19,3893.08,4,5,5,455,14,Champions
17699,5651,2,278.8,2,3,2,232,7,Need Attention
17700,5556,10,3254.97,4,5,5,455,14,Champions
17702,5558,2,1176.87,4,3,4,434,11,Potential Loyalists
17703,5593,1,296.1,3,2,2,322,7,Promising
17705,5630,2,204.7,2,3,2,232,7,Need Attention
17706,5541,17,7260.38,5,5,5,555,15,Champions
17707,5551,6,232.5,5,5,2,552,12,Promising
17708,5577,2,620.85,3,3,3,333,9,Need Attention
17709,5645,4,492.76,2,4,3,243,9,Loyal Customers
17710,5598,1,293.5,3,2,2,322,7,Promising
17713,5557,4,1198.09,4,4,4,444,12,Champions
17714,5599,4,1257.18,3,4,4,344,11,Loyal Customers
17716,5571,11,6957.34,4,5,5,455,14,Champions
17717,5596,1,376.92,3,2,2,322,7,Promising
17718,5819,1,299.83,1,2,2,122,5,Lost
17720,5554,6,1308.49,5,5,4,554,14,Champions
17721,5834,1,236.41,1,2,2,122,5,Lost
17722,5541,2,1631.32,5,3,5,535,13,Potential Loyalists
17726,5570,7,1092.06,4,5,4,454,13,Champions
17728,5579,2,1362.75,3,3,4,334,10,Need Attention
17729,5771,1,438.65,1,2,3,123,6,Lost
17730,5557,6,1346.8,4,5,4,454,13,Champions
17731,5796,2,468.88,1,3,3,133,7,At Risk
17732,5547,8,2111.7,5,5,5,555,15,Champions
17734,5700,3,682.19,2,4,3,243,9,Loyal Customers
17735,5542,8,3561.25,5,5,5,555,15,Champions
17738,5570,9,2122.11,4,5,5,455,14,Champions
17739,5549,11,1370.76,5,5,4,554,14,Champions
17740,5605,3,148.5,3,4,1,341,8,Promising
17741,5581,2,69.9,3,3,1,331,7,Promising
17742,5603,9,1580.67,3,5,5,355,13,Loyal Customers
17743,5623,1,52.2,2,2,1,221,5,About to Sleep
17744,5555,1,164.94,4,2,1,421,7,Potential Loyalists
17745,5652,2,520.54,2,3,3,233,8,Need Attention
17746,5646,3,467.17,2,4,3,243,9,Loyal Customers
17748,5702,1,290.15,2,2,2,222,6,Need Attention
17749,5721,1,351.66,1,2,2,122,5,Lost
17751,5596,1,143.94,3,2,1,321,6,Promising
17753,5639,4,305.86,2,4,2,242,8,Need Attention
17754,5661,6,1253.99,2,5,4,254,11,Loyal Customers
17756,5550,3,708.59,5,4,3,543,12,Loyal Customers
17757,5543,28,3330.65,5,5,5,555,15,Champions
17758,5602,4,1306.83,3,4,4,344,11,Loyal Customers
17759,5568,2,377.42,4,3,2,432,9,Potential Loyalists
17760,5548,5,493.82,5,4,3,543,12,Loyal Customers
17762,5631,1,117.15,2,2,1,221,5,About to Sleep
17763,5828,3,71.15,1,4,1,141,6,Lost
17764,5577,3,669.62,3,4,3,343,10,Loyal Customers
17765,5623,1,156.37,2,2,1,221,5,About to Sleep
17766,5556,2,299.61,4,3,2,432,9,Potential Loyalists
17767,5585,1,141.85,3,2,1,321,6,Promising
17768,5562,3,889.9,4,4,4,444,12,Champions
17769,5558,7,2954.6,4,5,5,455,14,Champions
17771,5611,2,141.6,2,3,1,231,6,Lost
17772,5567,1,187.3,4,2,1,421,7,Potential Loyalists
17773,5689,2,575.37,2,3,3,233,8,Need Attention
17774,5572,5,2007.18,4,4,5,445,13,Champions
17776,5561,2,317.96,4,3,2,432,9,Potential Loyalists
17778,5836,1,72.9,1,2,1,121,4,Lost
17780,5842,3,346.56,1,4,2,142,7,Lost
17782,5557,2,577.74,4,3,3,433,10,Potential Loyalists
17783,5687,1,82.99,2,2,1,221,5,About to Sleep
17784,5725,1,112.86,1,2,1,121,4,Lost
17785,5620,2,228.94,2,3,2,232,7,Need Attention
17787,5546,1,627.98,5,2,3,523,10,Potential Loyalists
17789,5836,1,171.25,1,2,1,121,4,Lost
17790,5553,6,675.51,5,5,3,553,13,Loyal Customers
17792,5642,2,368.35,2,3,2,232,7,Need Attention
17794,5861,2,147.3,1,3,1,131,5,Lost
17796,5544,4,661.04,5,4,3,543,12,Loyal Customers
17797,5570,5,1067.54,4,4,4,444,12,Champions
17798,5756,1,178.07,1,2,1,121,4,Lost
17799,5564,10,3197.68,4,5,5,455,14,Champions
17801,5626,3,739.79,2,4,4,244,10,Loyal Customers
17802,5547,8,3207.08,5,5,5,555,15,Champions
17803,5567,1,184.66,4,2,1,421,7,Potential Loyalists
17804,5551,3,383.78,5,4,2,542,11,Promising
17807,5570,3,437.87,4,4,3,443,11,Loyal Customers
17808,5723,4,186.14,1,4,1,141,6,Lost
17809,5546,6,619.65,5,5,3,553,13,Loyal Customers
17810,5843,2,373.16,1,3,2,132,6,Lost
17811,5549,8,1645.18,5,5,5,555,15,Champions
17812,5543,4,405.48,5,4,3,543,12,Loyal Customers
17814,5550,2,1412.0,5,3,4,534,12,Potential Loyalists
17815,5568,1,298.2,4,2,2,422,8,Potential Loyalists
17816,5540,3,75.76,5,4,1,541,10,Promising
17817,5553,3,400.47,5,4,3,543,12,Loyal Customers
17818,5912,1,124.78,1,2,1,121,4,Lost
17819,5546,5,574.34,5,4,3,543,12,Loyal Customers
17820,5549,1,180.61,5,2,1,521,8,Potential Loyalists
17821,5581,1,198.9,3,2,1,321,6,Promising
17822,5595,5,1361.4,3,4,4,344,11,Loyal Customers
17823,5596,2,449.25,3,3,3,333,9,Need Attention
17825,5773,4,449.36,1,4,3,143,8,Loyal Customers
17826,5549,1,133.34,5,2,1,521,8,Potential Loyalists
17827,5796,1,388.84,1,2,2,122,5,Lost
17829,5599,3,2779.78,3,4,5,345,12,Loyal Customers
17833,5898,1,338.46,1,2,2,122,5,Lost
17834,5589,2,397.97,3,3,3,333,9,Need Attention
17838,5540,10,2906.12,5,5,5,555,15,Champions
17840,5618,1,175.9,2,2,1,221,5,About to Sleep
17841,5540,90,24324.6,5,5,5,555,15,Champions
17842,5777,1,430.69,1,2,3,123,6,Lost
17843,5586,1,114.92,3,2,1,321,6,Promising
17845,5730,4,596.09,1,4,3,143,8,Loyal Customers
17847,5690,2,53.37,2,3,1,231,6,Lost
17848,5592,16,1126.08,3,5,4,354,12,Loyal Customers
17849,5655,3,306.66,2,4,2,242,8,Need Attention
17850,5547,155,47327.52,5,5,5,555,15,Champions
17851,5597,6,1488.0,3,5,4,354,12,Loyal Customers
17852,5563,3,543.47,4,4,3,443,11,Loyal Customers
17853,5582,3,1519.79,3,4,4,344,11,Loyal Customers
17854,5637,4,680.97,2,4,3,243,9,Loyal Customers
17855,5547,1,208.97,5,2,2,522,9,Potential Loyalists
17858,5544,15,2670.84,5,5,5,555,15,Champions
17860,5543,4,677.39,5,4,3,543,12,Loyal Customers
17861,5560,10,2429.67,4,5,5,455,14,Champions
17862,5560,3,923.99,4,4,4,444,12,Champions
17863,5544,7,2143.78,5,5,5,555,15,Champions
17864,5560,2,321.72,4,3,2,432,9,Potential Loyalists
17865,5550,25,11988.77,5,5,5,555,15,Champions
17866,5659,2,472.8,2,3,3,233,8,Need Attention
17867,5585,9,424.18,3,5,3,353,11,Loyal Customers
17868,5561,1,227.15,4,2,2,422,8,Potential Loyalists
17869,5543,3,494.6,5,4,3,543,12,Loyal Customers
17871,5572,4,833.85,4,4,4,444,12,Champions
17872,5556,1,235.87,4,2,2,422,8,Potential Loyalists
17873,5548,13,2571.0,5,5,5,555,15,Champions
17875,5863,1,167.1,1,2,1,121,4,Lost
17878,5570,2,831.81,4,3,4,434,11,Potential Loyalists
17880,5814,2,366.0,1,3,2,132,6,Lost
17882,5554,2,291.56,5,3,2,532,10,Potential Loyalists
17883,5714,3,324.08,2,4,2,242,8,Need Attention
17884,5543,17,2097.38,5,5,5,555,15,Champions
17886,5612,3,435.22,2,4,3,243,9,Loyal Customers
17888,5549,17,875.72,5,5,4,554,14,Champions
17889,5549,5,545.05,5,4,3,543,12,Loyal Customers
17894,5541,11,1292.39,5,5,4,554,14,Champions
17897,5542,8,1244.6,5,5,4,554,14,Champions
17898,5627,2,147.12,2,3,1,231,6,Lost
17901,5696,2,69.9,2,3,1,231,6,Lost
17902,5721,1,115.6,1,2,1,121,4,Lost
17903,5569,1,381.09,4,2,2,422,8,Potential Loyalists
17905,5548,10,945.2,5,5,4,554,14,Champions
17907,5815,1,80.08,1,2,1,121,4,Lost
17908,5548,5,1142.47,5,4,4,544,13,Champions
17909,5912,1,110.05,1,2,1,121,4,Lost
17910,5901,1,261.7,1,2,2,122,5,Lost
17912,5550,1,64.49,5,2,1,521,8,Potential Loyalists
17913,5574,12,3020.64,4,5,5,455,14,Champions
17915,5726,1,205.62,1,2,2,122,5,Lost
17916,5803,2,43.87,1,3,1,131,5,Lost
17918,5675,3,180.18,2,4,1,241,7,Lost
17919,5613,1,202.32,2,2,2,222,6,Need Attention
17920,5543,39,9637.65,5,5,5,555,15,Champions
17921,5553,6,1574.13,5,5,5,555,15,Champions
17922,5718,1,170.4,1,2,1,121,4,Lost
17924,5548,1,55.8,5,2,1,521,8,Potential Loyalists
17926,5619,3,469.9,2,4,3,243,9,Loyal Customers
17927,5896,1,234.6,1,2,2,122,5,Lost
17928,5746,1,46.2,1,2,1,121,4,Lost
17930,5568,7,380.18,4,5,2,452,11,Promising
17931,5572,12,2023.31,4,5,5,455,14,Champions
17933,5807,1,114.69,1,2,1,121,4,Lost
17934,5581,1,344.9,3,2,2,322,7,Promising
17935,5575,4,319.35,4,4,2,442,10,Promising
17938,5595,1,144.29,3,2,1,321,6,Promising
17940,5857,1,49.35,1,2,1,121,4,Lost
17944,5598,1,74.99,3,2,1,321,6,Promising
17945,5871,3,360.35,1,4,2,142,7,Lost
17949,5620,1,108.6,2,2,1,221,5,About to Sleep
17950,5540,6,837.76,5,5,4,554,14,Champions
17951,5548,2,257.94,5,3,2,532,10,Potential Loyalists
17952,5553,4,583.86,5,4,3,543,12,Loyal Customers
17953,5715,1,159.17,2,2,1,221,5,About to Sleep
17954,5542,9,1597.33,5,5,5,555,15,Champions
17955,5840,1,25.0,1,2,1,121,4,Lost
17958,5903,1,184.02,1,2,1,121,4,Lost
17959,5767,1,39.95,1,2,1,121,4,Lost
17960,5697,2,61.3,2,3,1,231,6,Lost
17961,5546,62,1687.77,5,5,5,555,15,Champions
17962,5724,3,549.43,1,4,3,143,8,Loyal Customers
17963,5646,4,643.16,2,4,3,243,9,Loyal Customers
17964,5547,1,241.6,5,2,2,522,9,Potential Loyalists
17965,5540,17,4527.77,5,5,5,555,15,Champions
17966,5766,4,364.37,1,4,2,142,7,Lost
17967,5546,2,223.42,5,3,2,532,10,Potential Loyalists
17968,5548,4,450.04,5,4,3,543,12,Loyal Customers
17969,5677,18,1967.18,2,5,5,255,12,Loyal Customers
17971,5723,1,161.94,1,2,1,121,4,Lost
17974,5556,3,1009.18,4,4,4,444,12,Champions
17975,5541,12,1917.87,5,5,5,555,15,Champions
17976,5547,1,321.79,5,2,2,522,9,Potential Loyalists
17977,5575,1,889.95,4,2,4,424,10,Potential Loyalists
17978,5540,4,624.31,5,4,3,543,12,Loyal Customers
17980,5568,1,201.27,4,2,2,422,8,Potential Loyalists
17981,5585,1,177.92,3,2,1,321,6,Promising
17982,5855,1,138.18,1,2,1,121,4,Lost
17983,5570,1,171.71,4,2,1,421,7,Potential Loyalists
17984,5567,4,970.47,4,4,4,444,12,Champions
17987,5551,4,656.47,5,4,3,543,12,Loyal Customers
17988,5662,7,288.42,2,5,2,252,9,Need Attention
17989,5554,1,193.41,5,2,1,521,8,Potential Loyalists
17990,5555,3,543.52,4,4,3,443,11,Loyal Customers
17991,5766,1,206.95,1,2,2,122,5,Lost
17992,5564,1,252.88,4,2,2,422,8,Potential Loyalists
17993,5792,1,225.99,1,2,2,122,5,Lost
17994,5563,7,1441.42,4,5,4,454,13,Champions
17995,5557,2,284.23,4,3,2,432,9,Potential Loyalists
17996,5554,3,425.57,5,4,3,543,12,Loyal Customers
17998,5555,3,451.62,4,4,3,443,11,Loyal Customers
17999,5541,2,338.41,5,3,2,532,10,Potential Loyalists
18000,5739,1,37.25,1,2,1,121,4,Lost
18001,5624,3,405.69,2,4,3,243,9,Loyal Customers
18002,5550,4,244.37,5,4,2,542,11,Promising
18003,5551,1,266.15,5,2,2,522,9,Potential Loyalists
18006,5556,3,362.11,4,4,2,442,10,Promising
18007,5567,1,215.22,4,2,2,422,8,Potential Loyalists
18008,5616,6,607.19,2,5,3,253,10,Loyal Customers
18009,5717,7,1688.34,1,5,5,155,11,Loyal Customers
18011,5548,2,410.79,5,3,3,533,11,Potential Loyalists
18012,5898,1,115.3,1,2,1,121,4,Lost
18016,5585,2,476.9,3,3,3,333,9,Need Attention
18018,5574,2,88.85,4,3,1,431,8,Potential Loyalists
18020,5718,1,190.48,1,2,1,121,4,Lost
18021,5684,2,216.41,2,3,2,232,7,Need Attention
18022,5560,4,894.53,4,4,4,444,12,Champions
18025,5554,6,1136.44,5,5,4,554,14,Champions
18026,5675,2,127.95,2,3,1,231,6,Lost
18028,5758,1,39.65,1,2,1,121,4,Lost
18029,5817,1,250.89,1,2,2,122,5,Lost
18031,5553,1,445.54,5,2,3,523,10,Potential Loyalists
18034,5550,1,289.44,5,2,2,522,9,Potential Loyalists
18035,5560,2,51.3,4,3,1,431,8,Potential Loyalists
18036,5560,8,1014.21,4,5,4,454,13,Champions
18037,5596,9,97.4,3,5,1,351,9,Promising
18038,5731,1,141.48,1,2,1,121,4,Lost
18039,5549,4,511.62,5,4,3,543,12,Loyal Customers
18041,5540,20,3372.84,5,5,5,555,15,Champions
18042,5716,1,116.1,2,2,1,221,5,About to Sleep
18043,5541,1,287.91,5,2,2,522,9,Potential Loyalists
18044,5562,8,1003.11,4,5,4,454,13,Champions
18046,5824,1,189.63,1,2,1,121,4,Lost
18047,5556,2,326.09,4,3,2,432,9,Potential Loyalists
18048,5668,1,222.64,2,2,2,222,6,Need Attention
18049,5612,2,430.12,2,3,3,233,8,Need Attention
18050,5568,1,317.5,4,2,2,422,8,Potential Loyalists
18051,5809,7,814.04,1,5,4,154,10,Loyal Customers
18053,5700,2,271.05,2,3,2,232,7,Need Attention
18054,5567,1,176.5,4,2,1,421,7,Potential Loyalists
18055,5542,6,4081.81,5,5,5,555,15,Champions
18056,5793,1,190.95,1,2,1,121,4,Lost
18057,5568,3,936.74,4,4,4,444,12,Champions
18058,5716,2,103.5,2,3,1,231,6,Lost
18060,5583,2,1156.66,3,3,4,334,10,Need Attention
18061,5541,19,1886.95,5,5,5,555,15,Champions
18062,5561,3,669.35,4,4,3,443,11,Loyal Customers
18063,5565,1,25.2,4,2,1,421,7,Potential Loyalists
18064,5621,7,776.35,2,5,4,254,11,Loyal Customers
18065,5563,15,2920.82,4,5,5,455,14,Champions
18066,5561,2,831.3,4,3,4,434,11,Potential Loyalists
18069,5558,6,2417.88,4,5,5,455,14,Champions
18070,5844,1,183.2,1,2,1,121,4,Lost
18071,5540,5,975.63,5,4,4,544,13,Champions
18074,5548,2,740.64,5,3,4,534,12,Potential Loyalists
18075,5549,10,3091.38,5,5,5,555,15,Champions
18076,5555,1,68.45,4,2,1,421,7,Potential Loyalists
18077,5541,8,1699.25,5,5,5,555,15,Champions
18078,5600,2,379.32,3,3,2,332,8,Promising
18079,5666,1,113.43,2,2,1,221,5,About to Sleep
18083,5572,1,268.89,4,2,2,422,8,Potential Loyalists
18084,5558,1,88.5,4,2,1,421,7,Potential Loyalists
18085,5548,3,876.6,5,4,4,544,13,Champions
18087,5554,11,1047.02,5,5,4,554,14,Champions
18089,5621,1,283.75,2,2,2,222,6,Need Attention
18090,5596,1,228.6,3,2,2,322,7,Promising
18091,5768,1,255.85,1,2,2,122,5,Lost
18093,5645,3,144.95,2,4,1,241,7,Lost
18094,5621,6,667.6,2,5,3,253,10,Loyal Customers
18095,5602,2,147.6,3,3,1,331,7,Promising
18096,5617,3,808.81,2,4,4,244,10,Loyal Customers
18097,5560,5,1315.88,4,4,4,444,12,Champions
18098,5571,1,527.94,4,2,3,423,9,Potential Loyalists
18100,5725,1,451.56,1,2,3,123,6,Lost
18101,5549,3,399.61,5,4,3,543,12,Loyal Customers
18102,5766,10,1628.78,1,5,5,155,11,Loyal Customers
18103,5724,1,105.8,1,2,1,121,4,Lost
18106,5651,5,1019.16,2,4,4,244,10,Loyal Customers
18107,5617,1,165.88,2,2,1,221,5,About to Sleep
18108,5771,2,577.81,1,3,3,133,7,At Risk
18109,5544,13,1634.44,5,5,5,555,15,Champions
18110,5586,1,193.48,3,2,1,321,6,Promising
18111,5764,1,405.85,1,2,3,123,6,Lost
18112,5593,2,379.87,3,3,2,332,8,Promising
18115,5872,1,9.7,1,2,1,121,4,Lost
18116,5551,5,719.86,5,4,3,543,12,Loyal Customers
18118,5544,4,1068.05,5,4,4,544,13,Champions
18119,5542,1,104.44,5,2,1,521,8,Potential Loyalists
18123,5688,1,92.2,2,2,1,221,5,About to Sleep
18124,5647,1,102.65,2,2,1,221,5,About to Sleep
18127,5578,1,209.05,3,2,2,322,7,Promising
18128,5712,1,399.29,2,2,3,223,7,Need Attention
18131,5806,1,39.6,1,2,1,121,4,Lost
18132,5679,1,220.13,2,2,2,222,6,Need Attention
18134,5773,2,445.0,1,3,3,133,7,At Risk
18135,5599,4,152.27,3,4,1,341,8,Promising
18136,5584,2,764.23,3,3,4,334,10,Need Attention
18137,5726,2,145.99,1,3,1,131,5,Lost
18140,5648,1,536.41,2,2,3,223,7,Need Attention
18141,5576,2,739.67,3,3,4,334,10,Need Attention
18144,5548,7,600.11,5,5,3,553,13,Loyal Customers
18145,5557,7,2292.83,4,5,5,455,14,Champions
18148,5821,1,112.85,1,2,1,121,4,Lost
18149,5579,4,901.08,3,4,4,344,11,Loyal Customers
18151,5595,3,1146.19,3,4,4,344,11,Loyal Customers
18152,5821,1,158.94,1,2,1,121,4,Lost
18153,5834,1,246.22,1,2,2,122,5,Lost
18154,5563,3,335.05,4,4,2,442,10,Promising
18156,5544,1,186.88,5,2,1,521,8,Potential Loyalists
18157,5746,1,193.74,1,2,1,121,4,Lost
18160,5561,1,365.82,4,2,2,422,8,Potential Loyalists
18161,5554,1,184.41,5,2,1,521,8,Potential Loyalists
18162,5907,1,348.83,1,2,2,122,5,Lost
18163,5759,1,701.0,1,2,3,123,6,Lost
18166,5798,1,175.5,1,2,1,121,4,Lost
18168,5547,11,2519.32,5,5,5,555,15,Champions
18170,5549,6,1681.57,5,5,5,555,15,Champions
18171,5645,4,833.2,2,4,4,244,10,Loyal Customers
18172,5562,31,5974.74,4,5,5,455,14,Champions
18173,5787,1,290.36,1,2,2,122,5,Lost
18175,5850,1,116.7,1,2,1,121,4,Lost
18177,5735,3,538.25,1,4,3,143,8,Loyal Customers
18178,5577,7,4404.45,3,5,5,355,13,Loyal Customers
18179,5838,1,304.38,1,2,2,122,5,Lost
18181,5575,4,821.49,4,4,4,444,12,Champions
18182,5638,1,291.13,2,2,2,222,6,Need Attention
18186,5897,1,164.1,1,2,1,121,4,Lost
18187,5806,1,724.89,1,2,3,123,6,Lost
18188,5605,3,1157.15,3,4,4,344,11,Loyal Customers
